sessionId,eventId,eventStartDate,seriesId,seriesName,seasonYear,sessionType,sessionName,trackId,trackName,country,lapsFloor,lengthMi,milesFloor,confidenceClass,sourceGrain,metricGrain,lapField,semanticNote,sourceRef
session_indy_nxt_2026_6783,event_indy_nxt_2026_5536,2026-03-13,series_indy_nxt,INDY NXT,2026,practice,Practice 1,track_streets_of_arlington,Grand Prix of Arlington Street Circuit,United States,16,2.73,43.680,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6783
session_indy_nxt_2026_6784,event_indy_nxt_2026_5536,2026-03-13,series_indy_nxt,INDY NXT,2026,practice,Practice 2,track_streets_of_arlington,Grand Prix of Arlington Street Circuit,United States,4,2.73,10.920,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6784
session_indy_nxt_2026_6785,event_indy_nxt_2026_5536,2026-03-13,series_indy_nxt,INDY NXT,2026,qualifying,Qualifications - Group 1,track_streets_of_arlington,Grand Prix of Arlington Street Circuit,United States,7,2.73,19.110,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6785
session_indy_nxt_2026_6750,event_indy_nxt_2026_5533,2026-03-27,series_indy_nxt,INDY NXT,2026,race,Race,track_barber_motorsports_park,Barber Motorsports Park,United States,35,2.38,83.300,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_indynxt_events_session_6750
session_indy_nxt_2026_6804,event_indy_nxt_2026_5533,2026-03-27,series_indy_nxt,INDY NXT,2026,practice,Practice,track_barber_motorsports_park,Barber Motorsports Park,United States,28,2.38,66.640,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6804
session_indy_nxt_2026_6806,event_indy_nxt_2026_5533,2026-03-27,series_indy_nxt,INDY NXT,2026,qualifying,Qualifying - Race 1 Group 2,track_barber_motorsports_park,Barber Motorsports Park,United States,8,2.38,19.040,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6806
session_indy_nxt_2026_6752,event_indy_nxt_2026_5535,2026-03-28,series_indy_nxt,INDY NXT,2026,race,Race,track_barber_motorsports_park,Barber Motorsports Park,United States,30,2.38,71.400,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_indynxt_events_session_6752
session_indy_nxt_2026_6809,event_indy_nxt_2026_5535,2026-03-28,series_indy_nxt,INDY NXT,2026,qualifying,Qualifying - Race 2 Group 2,track_barber_motorsports_park,Barber Motorsports Park,United States,8,2.38,19.040,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6809
session_indy_nxt_2026_6756,event_indy_nxt_2026_5539,2026-05-08,series_indy_nxt,INDY NXT,2026,race,Race,track_indianapolis_motor_speedway_road_course,Indianapolis Motor Speedway Road Course,United States,28,2.439,68.292,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_indynxt_events_session_6756
session_indy_nxt_2026_6765,event_indy_nxt_2026_5548,2026-05-08,series_indy_nxt,INDY NXT,2026,race,Race,track_indianapolis_motor_speedway_road_course,Indianapolis Motor Speedway Road Course,United States,30,2.439,73.170,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_indynxt_events_session_6765
session_indy_nxt_2026_6828,event_indy_nxt_2026_5539,2026-05-08,series_indy_nxt,INDY NXT,2026,practice,Practice,track_indianapolis_motor_speedway_road_course,Indianapolis Motor Speedway Road Course,United States,24,2.439,58.536,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6828
session_indy_nxt_2026_6831,event_indy_nxt_2026_5539,2026-05-08,series_indy_nxt,INDY NXT,2026,qualifying,Qualifying - Race 1 Group 1,track_indianapolis_motor_speedway_road_course,Indianapolis Motor Speedway Road Course,United States,8,2.439,19.512,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6831
session_indy_nxt_2026_6833,event_indy_nxt_2026_5548,2026-05-08,series_indy_nxt,INDY NXT,2026,qualifying,Qualifying - Race 2 Group 1,track_indianapolis_motor_speedway_road_course,Indianapolis Motor Speedway Road Course,United States,8,2.439,19.512,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6833
session_indy_nxt_2026_6749,event_indy_nxt_2026_5532,2026-05-29,series_indy_nxt,INDY NXT,2026,race,Race,track_streets_of_detroit,Detroit Downtown Street Circuit,United States,42,1.645,69.090,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_indynxt_events_session_6749
session_indy_nxt_2026_6850,event_indy_nxt_2026_5532,2026-05-29,series_indy_nxt,INDY NXT,2026,practice,Practice 1,track_streets_of_detroit,Detroit Downtown Street Circuit,United States,28,1.645,46.060,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6850
session_indy_nxt_2026_6851,event_indy_nxt_2026_5532,2026-05-29,series_indy_nxt,INDY NXT,2026,practice,Practice 2,track_streets_of_detroit,Detroit Downtown Street Circuit,United States,33,1.645,54.285,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6851
session_indy_nxt_2026_6853,event_indy_nxt_2026_5532,2026-05-29,series_indy_nxt,INDY NXT,2026,qualifying,Qualifying - Group 2,track_streets_of_detroit,Detroit Downtown Street Circuit,United States,9,1.645,14.805,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6853
session_indy_nxt_2026_6763,event_indy_nxt_2026_5546,2026-06-06,series_indy_nxt,INDY NXT,2026,race,Race,track_world_wide_technology_raceway,World Wide Technology Raceway,United States,5,1.25,6.250,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_indynxt_events_session_6763
session_indy_nxt_2026_6863,event_indy_nxt_2026_5546,2026-06-06,series_indy_nxt,INDY NXT,2026,practice,Practice,track_world_wide_technology_raceway,World Wide Technology Raceway,United States,48,1.25,60.000,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6863
session_indy_nxt_2026_6864,event_indy_nxt_2026_5546,2026-06-06,series_indy_nxt,INDY NXT,2026,qualifying,Qualifying,track_world_wide_technology_raceway,World Wide Technology Raceway,United States,,1.25,,unknown,driver_result,driver_physical_session,,source does not expose completed laps,source_indynxt_events_session_6864
session_indy_nxt_2026_6762,event_indy_nxt_2026_5545,2026-06-19,series_indy_nxt,INDY NXT,2026,race,Race,track_road_america,Road America,United States,20,4.048,80.960,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_indynxt_events_session_6762
session_indy_nxt_2026_6869,event_indy_nxt_2026_5545,2026-06-19,series_indy_nxt,INDY NXT,2026,practice,Practice,track_road_america,Road America,United States,17,4.048,68.816,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6869
session_indy_nxt_2026_6871,event_indy_nxt_2026_5545,2026-06-19,series_indy_nxt,INDY NXT,2026,qualifying,Qualifying - Race 1 Group 2,track_road_america,Road America,United States,7,4.048,28.336,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6871
session_indy_nxt_2026_6754,event_indy_nxt_2026_5537,2026-06-20,series_indy_nxt,INDY NXT,2026,race,Race,track_road_america,Road America,United States,18,4.048,72.864,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_indynxt_events_session_6754
session_indy_nxt_2026_6874,event_indy_nxt_2026_5537,2026-06-20,series_indy_nxt,INDY NXT,2026,qualifying,Qualifying - Race 2 Group 2,track_road_america,Road America,United States,7,4.048,28.336,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6874
session_indy_nxt_2026_6761,event_indy_nxt_2026_5544,2026-07-03,series_indy_nxt,INDY NXT,2026,race,Race,track_mid_ohio_sports_car_course,Mid-Ohio Sports Car Course,United States,35,2.258,79.030,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_indynxt_events_session_6761
session_indy_nxt_2026_6891,event_indy_nxt_2026_5544,2026-07-03,series_indy_nxt,INDY NXT,2026,practice,Practice,track_mid_ohio_sports_car_course,Mid-Ohio Sports Car Course,United States,26,2.258,58.708,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6891
session_indy_nxt_2026_6893,event_indy_nxt_2026_5544,2026-07-03,series_indy_nxt,INDY NXT,2026,qualifying,Qualifying - Race 1 Group 2,track_mid_ohio_sports_car_course,Mid-Ohio Sports Car Course,United States,8,2.258,18.064,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6893
session_indy_nxt_2026_6760,event_indy_nxt_2026_5543,2026-07-04,series_indy_nxt,INDY NXT,2026,race,Race,track_mid_ohio_sports_car_course,Mid-Ohio Sports Car Course,United States,30,2.258,67.740,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_indynxt_events_session_6760
session_indy_nxt_2026_6896,event_indy_nxt_2026_5543,2026-07-04,series_indy_nxt,INDY NXT,2026,qualifying,Qualifying - Race 2 Group 2,track_mid_ohio_sports_car_course,Mid-Ohio Sports Car Course,United States,8,2.258,18.064,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6896
session_indy_nxt_2026_6755,event_indy_nxt_2026_5538,2026-07-18,series_indy_nxt,INDY NXT,2026,race,Race,track_nashville_superspeedway,Nashville Superspeedway,United States,65,1.33,86.450,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_indynxt_events_session_6755
session_indy_nxt_2026_6923,event_indy_nxt_2026_5538,2026-07-18,series_indy_nxt,INDY NXT,2026,qualifying,Qualifying,track_nashville_superspeedway,Nashville Superspeedway,United States,,1.33,,unknown,driver_result,driver_physical_session,,source does not expose completed laps,source_indynxt_events_session_6923
session_indy_nxt_2026_6924,event_indy_nxt_2026_5538,2026-07-18,series_indy_nxt,INDY NXT,2026,practice,Practice,track_nashville_superspeedway,Nashville Superspeedway,United States,55,1.33,73.150,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6924
session_indy_nxt_2026_6764,event_indy_nxt_2026_5547,2026-08-07,series_indy_nxt,INDY NXT,2026,race,Race,track_portland_international_raceway,Portland International Raceway,United States,35,1.964,68.740,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_indynxt_events_session_6764
session_indy_nxt_2026_6898,event_indy_nxt_2026_5547,2026-08-07,series_indy_nxt,INDY NXT,2026,practice,Practice 1,track_portland_international_raceway,Portland International Raceway,United States,27,1.964,53.028,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6898
session_indy_nxt_2026_6899,event_indy_nxt_2026_5547,2026-08-07,series_indy_nxt,INDY NXT,2026,practice,Practice 2,track_portland_international_raceway,Portland International Raceway,United States,33,1.964,64.812,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6899
session_indy_nxt_2026_6900,event_indy_nxt_2026_5547,2026-08-07,series_indy_nxt,INDY NXT,2026,qualifying,Qualifying - Group 1,track_portland_international_raceway,Portland International Raceway,United States,10,1.964,19.640,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6900
session_indy_nxt_2026_6757,event_indy_nxt_2026_5540,2026-08-29,series_indy_nxt,INDY NXT,2026,race,Race,track_the_milwaukee_mile,The Milwaukee Mile,United States,90,1.015,91.350,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_indynxt_events_session_6757
session_indy_nxt_2026_6934,event_indy_nxt_2026_5540,2026-08-29,series_indy_nxt,INDY NXT,2026,practice,Practice,track_the_milwaukee_mile,The Milwaukee Mile,United States,46,1.015,46.690,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6934
session_indy_nxt_2026_6935,event_indy_nxt_2026_5540,2026-08-29,series_indy_nxt,INDY NXT,2026,qualifying,Qualifying,track_the_milwaukee_mile,The Milwaukee Mile,United States,,1.015,,unknown,driver_result,driver_physical_session,,source does not expose completed laps,source_indynxt_events_session_6935
session_indy_nxt_2026_6759,event_indy_nxt_2026_5542,2026-09-04,series_indy_nxt,INDY NXT,2026,race,Race,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,United States,35,2.238,78.330,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_indynxt_events_session_6759
session_indy_nxt_2026_6947,event_indy_nxt_2026_5542,2026-09-04,series_indy_nxt,INDY NXT,2026,practice,Practice 1,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,United States,14,2.238,31.332,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6947
session_indy_nxt_2026_6948,event_indy_nxt_2026_5542,2026-09-04,series_indy_nxt,INDY NXT,2026,practice,Practice 2,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,United States,16,2.238,35.808,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6948
session_indy_nxt_2026_6950,event_indy_nxt_2026_5542,2026-09-04,series_indy_nxt,INDY NXT,2026,qualifying,Qualifying - Race 1 Group 2,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,United States,8,2.238,17.904,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6950
session_indy_nxt_2026_6758,event_indy_nxt_2026_5541,2026-09-05,series_indy_nxt,INDY NXT,2026,race,Race,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,United States,30,2.238,67.140,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_indynxt_events_session_6758
session_indy_nxt_2026_6953,event_indy_nxt_2026_5541,2026-09-05,series_indy_nxt,INDY NXT,2026,qualifying,Qualifying - Race 2 Group 2,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,United States,8,2.238,17.904,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6953
