sessionId,eventId,seasonYear,raceLabel,trackName,trackType,lapNumber,position,previousPosition,positionDelta,netFromLapOne,fieldSizeAtLap,runningPositionPercentile,cautionState,sourceCompleteness,sourceState,sourceHash
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,66,7.0,7.0,0.0,7.0,12,0.4545,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,67,7.0,7.0,0.0,7.0,12,0.4545,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,68,7.0,7.0,0.0,7.0,12,0.4545,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,69,7.0,7.0,0.0,7.0,12,0.4545,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,70,7.0,7.0,0.0,7.0,12,0.4545,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,71,7.0,7.0,0.0,7.0,12,0.4545,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,72,7.0,7.0,0.0,7.0,12,0.4545,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,73,7.0,7.0,0.0,7.0,12,0.4545,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,74,7.0,7.0,0.0,7.0,12,0.4545,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024,2024 OUTFRONT Showdown,World Wide Technology Raceway,oval,75,6.0,7.0,1.0,8.0,12,0.5455,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,event_indy_nxt_2024_5477,2024,2024 Grand Prix of Portland,Portland International Raceway,road,1,3.0,,,0.0,17,0.875,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,event_indy_nxt_2024_5477,2024,2024 Grand Prix of Portland,Portland International Raceway,road,2,3.0,3.0,0.0,0.0,17,0.875,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,event_indy_nxt_2024_5477,2024,2024 Grand Prix of Portland,Portland International Raceway,road,3,3.0,3.0,0.0,0.0,17,0.875,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,event_indy_nxt_2024_5477,2024,2024 Grand Prix of Portland,Portland International Raceway,road,4,3.0,3.0,0.0,0.0,17,0.875,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,event_indy_nxt_2024_5477,2024,2024 Grand Prix of Portland,Portland International Raceway,road,5,3.0,3.0,0.0,0.0,17,0.875,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,event_indy_nxt_2024_5477,2024,2024 Grand Prix of Portland,Portland International Raceway,road,6,3.0,3.0,0.0,0.0,17,0.875,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,event_indy_nxt_2024_5477,2024,2024 Grand Prix of Portland,Portland International Raceway,road,7,3.0,3.0,0.0,0.0,17,0.875,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,event_indy_nxt_2024_5477,2024,2024 Grand Prix of Portland,Portland International Raceway,road,8,3.0,3.0,0.0,0.0,16,0.8667,caution,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,event_indy_nxt_2024_5477,2024,2024 Grand Prix of Portland,Portland International Raceway,road,9,3.0,3.0,0.0,0.0,16,0.8667,caution,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,event_indy_nxt_2024_5477,2024,2024 Grand Prix of Portland,Portland International Raceway,road,10,3.0,3.0,0.0,0.0,16,0.8667,restart_lap,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,event_indy_nxt_2024_5477,2024,2024 Grand Prix of Portland,Portland International Raceway,road,11,3.0,3.0,0.0,0.0,16,0.8667,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,event_indy_nxt_2024_5477,2024,2024 Grand Prix of Portland,Portland International Raceway,road,12,3.0,3.0,0.0,0.0,16,0.8667,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,event_indy_nxt_2024_5477,2024,2024 Grand Prix of Portland,Portland International Raceway,road,13,3.0,3.0,0.0,0.0,16,0.8667,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,event_indy_nxt_2024_5477,2024,2024 Grand Prix of Portland,Portland International Raceway,road,14,3.0,3.0,0.0,0.0,16,0.8667,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,event_indy_nxt_2024_5477,2024,2024 Grand Prix of Portland,Portland International Raceway,road,15,3.0,3.0,0.0,0.0,16,0.8667,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,event_indy_nxt_2024_5477,2024,2024 Grand Prix of Portland,Portland International Raceway,road,16,3.0,3.0,0.0,0.0,16,0.8667,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,event_indy_nxt_2024_5477,2024,2024 Grand Prix of Portland,Portland International Raceway,road,17,3.0,3.0,0.0,0.0,16,0.8667,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,event_indy_nxt_2024_5477,2024,2024 Grand Prix of Portland,Portland International Raceway,road,18,3.0,3.0,0.0,0.0,16,0.8667,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,event_indy_nxt_2024_5477,2024,2024 Grand Prix of Portland,Portland International Raceway,road,19,3.0,3.0,0.0,0.0,16,0.8667,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,event_indy_nxt_2024_5477,2024,2024 Grand Prix of Portland,Portland International Raceway,road,20,3.0,3.0,0.0,0.0,16,0.8667,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,event_indy_nxt_2024_5477,2024,2024 Grand Prix of Portland,Portland International Raceway,road,21,3.0,3.0,0.0,0.0,16,0.8667,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,event_indy_nxt_2024_5477,2024,2024 Grand Prix of Portland,Portland International Raceway,road,22,3.0,3.0,0.0,0.0,16,0.8667,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,event_indy_nxt_2024_5477,2024,2024 Grand Prix of Portland,Portland International Raceway,road,23,3.0,3.0,0.0,0.0,16,0.8667,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,event_indy_nxt_2024_5477,2024,2024 Grand Prix of Portland,Portland International Raceway,road,24,3.0,3.0,0.0,0.0,16,0.8667,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,event_indy_nxt_2024_5477,2024,2024 Grand Prix of Portland,Portland International Raceway,road,25,3.0,3.0,0.0,0.0,16,0.8667,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,event_indy_nxt_2024_5477,2024,2024 Grand Prix of Portland,Portland International Raceway,road,26,3.0,3.0,0.0,0.0,16,0.8667,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,event_indy_nxt_2024_5477,2024,2024 Grand Prix of Portland,Portland International Raceway,road,27,3.0,3.0,0.0,0.0,16,0.8667,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,event_indy_nxt_2024_5477,2024,2024 Grand Prix of Portland,Portland International Raceway,road,28,3.0,3.0,0.0,0.0,16,0.8667,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,event_indy_nxt_2024_5477,2024,2024 Grand Prix of Portland,Portland International Raceway,road,29,3.0,3.0,0.0,0.0,16,0.8667,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,event_indy_nxt_2024_5477,2024,2024 Grand Prix of Portland,Portland International Raceway,road,30,3.0,3.0,0.0,0.0,16,0.8667,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,event_indy_nxt_2024_5477,2024,2024 Grand Prix of Portland,Portland International Raceway,road,31,3.0,3.0,0.0,0.0,16,0.8667,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,event_indy_nxt_2024_5477,2024,2024 Grand Prix of Portland,Portland International Raceway,road,32,3.0,3.0,0.0,0.0,16,0.8667,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,event_indy_nxt_2024_5477,2024,2024 Grand Prix of Portland,Portland International Raceway,road,33,3.0,3.0,0.0,0.0,15,0.8571,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,event_indy_nxt_2024_5477,2024,2024 Grand Prix of Portland,Portland International Raceway,road,34,3.0,3.0,0.0,0.0,15,0.8571,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,event_indy_nxt_2024_5477,2024,2024 Grand Prix of Portland,Portland International Raceway,road,35,3.0,3.0,0.0,0.0,15,0.8571,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,event_indy_nxt_2024_5478,2024,2024 INDY NXT By Firestone at The Milwaukee Mile,The Milwaukee Mile,oval,1,7.0,,,0.0,16,0.6,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,event_indy_nxt_2024_5478,2024,2024 INDY NXT By Firestone at The Milwaukee Mile,The Milwaukee Mile,oval,2,7.0,7.0,0.0,0.0,16,0.6,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,event_indy_nxt_2024_5478,2024,2024 INDY NXT By Firestone at The Milwaukee Mile,The Milwaukee Mile,oval,3,7.0,7.0,0.0,0.0,16,0.6,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,event_indy_nxt_2024_5478,2024,2024 INDY NXT By Firestone at The Milwaukee Mile,The Milwaukee Mile,oval,4,7.0,7.0,0.0,0.0,16,0.6,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,event_indy_nxt_2024_5478,2024,2024 INDY NXT By Firestone at The Milwaukee Mile,The Milwaukee Mile,oval,5,7.0,7.0,0.0,0.0,16,0.6,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,event_indy_nxt_2024_5478,2024,2024 INDY NXT By Firestone at The Milwaukee Mile,The Milwaukee Mile,oval,6,6.0,7.0,1.0,1.0,16,0.6667,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,event_indy_nxt_2024_5478,2024,2024 INDY NXT By Firestone at The Milwaukee Mile,The Milwaukee Mile,oval,7,6.0,6.0,0.0,1.0,16,0.6667,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,event_indy_nxt_2024_5478,2024,2024 INDY NXT By Firestone at The Milwaukee Mile,The Milwaukee Mile,oval,8,6.0,6.0,0.0,1.0,16,0.6667,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,event_indy_nxt_2024_5478,2024,2024 INDY NXT By Firestone at The Milwaukee Mile,The Milwaukee Mile,oval,9,6.0,6.0,0.0,1.0,16,0.6667,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,event_indy_nxt_2024_5478,2024,2024 INDY NXT By Firestone at The Milwaukee Mile,The Milwaukee Mile,oval,10,6.0,6.0,0.0,1.0,16,0.6667,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,event_indy_nxt_2024_5478,2024,2024 INDY NXT By Firestone at The Milwaukee Mile,The Milwaukee Mile,oval,11,6.0,6.0,0.0,1.0,16,0.6667,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,event_indy_nxt_2024_5478,2024,2024 INDY NXT By Firestone at The Milwaukee Mile,The Milwaukee Mile,oval,12,6.0,6.0,0.0,1.0,16,0.6667,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,event_indy_nxt_2024_5478,2024,2024 INDY NXT By Firestone at The Milwaukee Mile,The Milwaukee Mile,oval,13,6.0,6.0,0.0,1.0,16,0.6667,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,event_indy_nxt_2024_5478,2024,2024 INDY NXT By Firestone at The Milwaukee Mile,The Milwaukee Mile,oval,14,6.0,6.0,0.0,1.0,16,0.6667,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,event_indy_nxt_2024_5478,2024,2024 INDY NXT By Firestone at The Milwaukee Mile,The Milwaukee Mile,oval,15,6.0,6.0,0.0,1.0,15,0.6429,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,event_indy_nxt_2024_5478,2024,2024 INDY NXT By Firestone at The Milwaukee Mile,The Milwaukee Mile,oval,16,6.0,6.0,0.0,1.0,15,0.6429,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,event_indy_nxt_2024_5478,2024,2024 INDY NXT By Firestone at The Milwaukee Mile,The Milwaukee Mile,oval,17,6.0,6.0,0.0,1.0,15,0.6429,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,event_indy_nxt_2024_5478,2024,2024 INDY NXT By Firestone at The Milwaukee Mile,The Milwaukee Mile,oval,18,6.0,6.0,0.0,1.0,15,0.6429,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,event_indy_nxt_2024_5478,2024,2024 INDY NXT By Firestone at The Milwaukee Mile,The Milwaukee Mile,oval,19,6.0,6.0,0.0,1.0,15,0.6429,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,event_indy_nxt_2024_5478,2024,2024 INDY NXT By Firestone at The Milwaukee Mile,The Milwaukee Mile,oval,20,6.0,6.0,0.0,1.0,15,0.6429,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,event_indy_nxt_2024_5478,2024,2024 INDY NXT By Firestone at The Milwaukee Mile,The Milwaukee Mile,oval,21,6.0,6.0,0.0,1.0,15,0.6429,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,event_indy_nxt_2024_5478,2024,2024 INDY NXT By Firestone at The Milwaukee Mile,The Milwaukee Mile,oval,22,6.0,6.0,0.0,1.0,15,0.6429,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,event_indy_nxt_2024_5478,2024,2024 INDY NXT By Firestone at The Milwaukee Mile,The Milwaukee Mile,oval,23,6.0,6.0,0.0,1.0,15,0.6429,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,event_indy_nxt_2024_5478,2024,2024 INDY NXT By Firestone at The Milwaukee Mile,The Milwaukee Mile,oval,24,6.0,6.0,0.0,1.0,15,0.6429,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,event_indy_nxt_2024_5478,2024,2024 INDY NXT By Firestone at The Milwaukee Mile,The Milwaukee Mile,oval,25,6.0,6.0,0.0,1.0,15,0.6429,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,event_indy_nxt_2024_5478,2024,2024 INDY NXT By Firestone at The Milwaukee Mile,The Milwaukee Mile,oval,26,6.0,6.0,0.0,1.0,15,0.6429,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,event_indy_nxt_2024_5478,2024,2024 INDY NXT By Firestone at The Milwaukee Mile,The Milwaukee Mile,oval,27,6.0,6.0,0.0,1.0,15,0.6429,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,event_indy_nxt_2024_5478,2024,2024 INDY NXT By Firestone at The Milwaukee Mile,The Milwaukee Mile,oval,28,6.0,6.0,0.0,1.0,15,0.6429,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,event_indy_nxt_2024_5478,2024,2024 INDY NXT By Firestone at The Milwaukee Mile,The Milwaukee Mile,oval,29,6.0,6.0,0.0,1.0,15,0.6429,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,event_indy_nxt_2024_5478,2024,2024 INDY NXT By Firestone at The Milwaukee Mile,The Milwaukee Mile,oval,30,6.0,6.0,0.0,1.0,15,0.6429,caution,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,event_indy_nxt_2024_5478,2024,2024 INDY NXT By Firestone at The Milwaukee Mile,The Milwaukee Mile,oval,31,6.0,6.0,0.0,1.0,15,0.6429,caution,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,event_indy_nxt_2024_5478,2024,2024 INDY NXT By Firestone at The Milwaukee Mile,The Milwaukee Mile,oval,32,6.0,6.0,0.0,1.0,15,0.6429,caution,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,event_indy_nxt_2024_5478,2024,2024 INDY NXT By Firestone at The Milwaukee Mile,The Milwaukee Mile,oval,33,6.0,6.0,0.0,1.0,15,0.6429,restart_lap,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
