sessionId,eventId,seasonYear,eventName,trackName,trackType,sessionType,sessionName,lapNumber,sectionName,sectionFamily,sectionType,timeSeconds,speedMph,fieldComparisonCount,fieldRank,fieldPercentile,cleanLapCandidate,sourceState,sourceMetricId,sourceHash
session_indy_nxt_2024_6328,event_indy_nxt_2024_5480,2024,Grand Prix of St. Petersburg,Streets of St. Petersburg,street,practice,Practice 1,16,Turns 2/3,Turns 2/3,track_section,7.362,119.378,18,13,0.2941,yes,official_section_results,metric_indy_nxt_2024_6328_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6328,event_indy_nxt_2024_5480,2024,Grand Prix of St. Petersburg,Streets of St. Petersburg,street,practice,Practice 1,16,Turn 4,Turn 4,track_section,5.6342,80.232,18,16,0.1176,yes,official_section_results,metric_indy_nxt_2024_6328_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6328,event_indy_nxt_2024_5480,2024,Grand Prix of St. Petersburg,Streets of St. Petersburg,street,practice,Practice 1,16,Turns 5-8,Turns 5-8,track_section,9.1432,66.517,18,16,0.1176,yes,official_section_results,metric_indy_nxt_2024_6328_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6328,event_indy_nxt_2024_5480,2024,Grand Prix of St. Petersburg,Streets of St. Petersburg,street,practice,Practice 1,16,Turn 9,Turn 9,track_section,4.1596,59.009,18,15,0.1765,yes,official_section_results,metric_indy_nxt_2024_6328_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6328,event_indy_nxt_2024_5480,2024,Grand Prix of St. Petersburg,Streets of St. Petersburg,street,practice,Practice 1,16,Turn 9a,Turn 9a,track_section,7.246,122.324,18,6,0.7059,yes,official_section_results,metric_indy_nxt_2024_6328_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6328,event_indy_nxt_2024_5480,2024,Grand Prix of St. Petersburg,Streets of St. Petersburg,street,practice,Practice 1,16,Turn 10,Turn 10,track_section,5.517,83.791,18,12,0.3529,yes,official_section_results,metric_indy_nxt_2024_6328_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6328,event_indy_nxt_2024_5480,2024,Grand Prix of St. Petersburg,Streets of St. Petersburg,street,practice,Practice 1,16,Turns 11/12,Turns 11/12,track_section,5.4582,116.672,18,13,0.2941,yes,official_section_results,metric_indy_nxt_2024_6328_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6328,event_indy_nxt_2024_5480,2024,Grand Prix of St. Petersburg,Streets of St. Petersburg,street,practice,Practice 1,16,Lap,Lap,lap_total,67.9959,95.3,18,12,0.3529,yes,official_section_results,metric_indy_nxt_2024_6328_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6328,event_indy_nxt_2024_5480,2024,Grand Prix of St. Petersburg,Streets of St. Petersburg,street,practice,Practice 1,17,FS-PO,FS-PO,pit_or_timing_line,3.2188,145.557,18,9,0.5294,yes,official_section_results,metric_indy_nxt_2024_6328_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6328,event_indy_nxt_2024_5480,2024,Grand Prix of St. Petersburg,Streets of St. Petersburg,street,practice,Practice 1,17,Turn 1,Turn 1,track_section,6.7855,78.174,18,16,0.1176,yes,official_section_results,metric_indy_nxt_2024_6328_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6328,event_indy_nxt_2024_5480,2024,Grand Prix of St. Petersburg,Streets of St. Petersburg,street,practice,Practice 1,17,Turns 2/3,Turns 2/3,track_section,7.2435,121.331,18,6,0.7059,yes,official_section_results,metric_indy_nxt_2024_6328_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6328,event_indy_nxt_2024_5480,2024,Grand Prix of St. Petersburg,Streets of St. Petersburg,street,practice,Practice 1,17,Turn 4,Turn 4,track_section,5.227,86.483,18,7,0.6471,yes,official_section_results,metric_indy_nxt_2024_6328_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6328,event_indy_nxt_2024_5480,2024,Grand Prix of St. Petersburg,Streets of St. Petersburg,street,practice,Practice 1,17,Turns 5-8,Turns 5-8,track_section,9.7316,62.495,18,18,0.0,yes,official_section_results,metric_indy_nxt_2024_6328_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6328,event_indy_nxt_2024_5480,2024,Grand Prix of St. Petersburg,Streets of St. Petersburg,street,practice,Practice 1,17,Turn 9,Turn 9,track_section,4.6421,52.876,18,17,0.0588,yes,official_section_results,metric_indy_nxt_2024_6328_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6328,event_indy_nxt_2024_5480,2024,Grand Prix of St. Petersburg,Streets of St. Petersburg,street,practice,Practice 1,17,Turn 9a,Turn 9a,track_section,7.3813,120.082,18,14,0.2353,yes,official_section_results,metric_indy_nxt_2024_6328_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6328,event_indy_nxt_2024_5480,2024,Grand Prix of St. Petersburg,Streets of St. Petersburg,street,practice,Practice 1,17,Turn 10,Turn 10,track_section,5.5203,83.74,18,9,0.5294,yes,official_section_results,metric_indy_nxt_2024_6328_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6328,event_indy_nxt_2024_5480,2024,Grand Prix of St. Petersburg,Streets of St. Petersburg,street,practice,Practice 1,17,Turns 11/12,Turns 11/12,track_section,5.5063,115.653,18,14,0.2353,yes,official_section_results,metric_indy_nxt_2024_6328_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6328,event_indy_nxt_2024_5480,2024,Grand Prix of St. Petersburg,Streets of St. Petersburg,street,practice,Practice 1,17,Lap,Lap,lap_total,69.095,93.784,18,14,0.2353,yes,official_section_results,metric_indy_nxt_2024_6328_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6328,event_indy_nxt_2024_5480,2024,Grand Prix of St. Petersburg,Streets of St. Petersburg,street,practice,Practice 1,17,SF to PI,SF to PI,pit_or_timing_line,68.1765,86.348,3,,,yes,official_section_results,metric_indy_nxt_2024_6328_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6329,event_indy_nxt_2024_5480,2024,Grand Prix of St. Petersburg,Streets of St. Petersburg,street,practice,Practice 2,0,Turns 2/3,Turns 2/3,track_section,9.4043,93.453,21,1,1.0,unknown,official_section_results,metric_indy_nxt_2024_6329_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6329,event_indy_nxt_2024_5480,2024,Grand Prix of St. Petersburg,Streets of St. Petersburg,street,practice,Practice 2,0,Turn 4,Turn 4,track_section,7.2096,62.7,21,4,0.85,unknown,official_section_results,metric_indy_nxt_2024_6329_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6329,event_indy_nxt_2024_5480,2024,Grand Prix of St. Petersburg,Streets of St. Petersburg,street,practice,Practice 2,0,Turns 5-8,Turns 5-8,track_section,11.0299,55.139,21,1,1.0,unknown,official_section_results,metric_indy_nxt_2024_6329_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6329,event_indy_nxt_2024_5480,2024,Grand Prix of St. Petersburg,Streets of St. Petersburg,street,practice,Practice 2,0,Turn 9,Turn 9,track_section,4.817,50.956,21,1,1.0,unknown,official_section_results,metric_indy_nxt_2024_6329_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6329,event_indy_nxt_2024_5480,2024,Grand Prix of St. Petersburg,Streets of St. Petersburg,street,practice,Practice 2,0,Turn 9a,Turn 9a,track_section,8.4485,104.913,21,2,0.95,unknown,official_section_results,metric_indy_nxt_2024_6329_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6329,event_indy_nxt_2024_5480,2024,Grand Prix of St. Petersburg,Streets of St. Petersburg,street,practice,Practice 2,0,Turn 10,Turn 10,track_section,6.8681,67.307,21,4,0.85,unknown,official_section_results,metric_indy_nxt_2024_6329_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
