sessionId,restartIndex,restartLap,driverId,driverName,carNumber,isBryce,isTeammate,baselinePosition,endPosition,net,sourceHash
session_indy_nxt_2026_6751,3,20,driver_seb_murray,Seb Murray,27,false,false,4,4,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,3,20,driver_max_taylor,Max Taylor,28,false,false,2,2,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,3,20,driver_josh_pierson,Josh Pierson,29,false,false,7,7,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,3,20,driver_jack_beeton,Jack Beeton,45,false,false,14,14,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,3,20,driver_jordan_missig,Jordan Missig,48,false,false,21,21,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,3,20,driver_colin_kaminsky,Colin Kaminsky,57,false,false,13,13,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,3,20,driver_enzo_fittipaldi,Enzo Fittipaldi,67,false,false,22,22,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,3,20,driver_jm_correa,JM Correa,68,false,false,8,8,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,3,20,driver_tymek_kucharczyk,Tymek Kucharczyk,71,false,false,3,3,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,3,20,driver_ricardo_escotto,Ricardo Escotto,76,false,false,12,12,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,3,20,driver_myles_rowe,Myles Rowe,99,false,false,6,6,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,3,20,driver_james_roe,James Roe,8,false,true,18,19,-1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,3,20,driver_bryce_aron,Bryce Aron,9,true,false,16,17,-1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,4,25,driver_jordan_missig,Jordan Missig,48,false,false,17,15,2,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,4,25,driver_salvador_de_alba,Salvador de Alba,17,false,false,10,9,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,4,25,driver_jack_beeton,Jack Beeton,45,false,false,12,11,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,4,25,driver_enzo_fittipaldi,Enzo Fittipaldi,67,false,false,18,17,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,4,25,driver_matteo_nannini,Matteo Nannini,20,false,false,20,20,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,4,25,driver_nikita_johnson,Nikita Johnson,21,false,false,1,1,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,4,25,driver_lochie_hughes,Lochie Hughes,26,false,false,5,5,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,4,25,driver_seb_murray,Seb Murray,27,false,false,4,4,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,4,25,driver_max_taylor,Max Taylor,28,false,false,2,2,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,4,25,driver_josh_pierson,Josh Pierson,29,false,false,7,7,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,4,25,driver_colin_kaminsky,Colin Kaminsky,57,false,false,14,14,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,4,25,driver_jm_correa,JM Correa,68,false,false,8,8,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,4,25,driver_tymek_kucharczyk,Tymek Kucharczyk,71,false,false,3,3,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,4,25,driver_alexander_koreiba,Alexander Koreiba,75,false,false,19,19,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,4,25,driver_ricardo_escotto,Ricardo Escotto,76,false,false,13,13,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,4,25,driver_myles_rowe,Myles Rowe,99,false,false,6,6,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,4,25,driver_max_garcia,Max Garcia,12,false,false,9,10,-1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,4,25,driver_alessandro_de_tullio,Alessandro de Tullio,14,false,false,11,12,-1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,4,25,driver_nicolas_stati,Nicolas Stati,15,false,false,15,16,-1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,4,25,driver_bryce_aron,Bryce Aron,9,true,false,16,18,-2,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,1,5,driver_max_garcia,Max Garcia,12,false,false,22,19,3,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,1,5,driver_alessandro_de_tullio,Alessandro de Tullio,14,false,false,21,18,3,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,1,5,driver_james_roe,James Roe,8,false,true,18,17,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,1,5,driver_niels_koolen,Niels Koolen,10,false,true,16,16,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,1,5,driver_carson_etter,Carson Etter,11,false,true,15,15,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,1,5,driver_nicolas_stati,Nicolas Stati,15,false,false,12,12,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,1,5,driver_salvador_de_alba,Salvador de Alba,17,false,false,10,10,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,1,5,driver_matteo_nannini,Matteo Nannini,20,false,false,6,6,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,1,5,driver_nikita_johnson,Nikita Johnson,21,false,false,5,5,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,1,5,driver_lochie_hughes,Lochie Hughes,26,false,false,7,7,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,1,5,driver_seb_murray,Seb Murray,27,false,false,8,8,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,1,5,driver_max_taylor,Max Taylor,28,false,false,3,3,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,1,5,driver_josh_pierson,Josh Pierson,29,false,false,11,11,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,1,5,driver_jack_beeton,Jack Beeton,45,false,false,23,23,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,1,5,driver_jordan_missig,Jordan Missig,48,false,false,13,13,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,1,5,driver_enzo_fittipaldi,Enzo Fittipaldi,67,false,false,1,1,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,1,5,driver_jm_correa,JM Correa,68,false,false,4,4,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,1,5,driver_tymek_kucharczyk,Tymek Kucharczyk,71,false,false,2,2,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,1,5,driver_ricardo_escotto,Ricardo Escotto,76,false,false,14,14,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,1,5,driver_myles_rowe,Myles Rowe,99,false,false,9,9,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,1,5,driver_alexander_koreiba,Alexander Koreiba,75,false,false,20,21,-1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,1,5,driver_bryce_aron,Bryce Aron,9,true,false,19,20,-1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,1,5,driver_nicholas_monteiro,Nicholas Monteiro,4,false,false,17,22,-5,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,2,12,driver_jack_beeton,Jack Beeton,45,false,false,22,17,5,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,2,12,driver_max_garcia,Max Garcia,12,false,false,19,16,3,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,2,12,driver_alessandro_de_tullio,Alessandro de Tullio,14,false,false,14,11,3,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,2,12,driver_alexander_koreiba,Alexander Koreiba,75,false,false,18,15,3,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,2,12,driver_niels_koolen,Niels Koolen,10,false,true,16,14,2,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,2,12,driver_nicholas_monteiro,Nicholas Monteiro,4,false,false,21,19,2,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,2,12,driver_jordan_missig,Jordan Missig,48,false,false,12,10,2,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,2,12,driver_max_taylor,Max Taylor,28,false,false,2,1,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,2,12,driver_matteo_nannini,Matteo Nannini,20,false,false,8,8,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,2,12,driver_nikita_johnson,Nikita Johnson,21,false,false,5,5,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,2,12,driver_lochie_hughes,Lochie Hughes,26,false,false,6,6,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,2,12,driver_seb_murray,Seb Murray,27,false,false,7,7,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,2,12,driver_jm_correa,JM Correa,68,false,false,4,4,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,2,12,driver_tymek_kucharczyk,Tymek Kucharczyk,71,false,false,3,3,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,2,12,driver_ricardo_escotto,Ricardo Escotto,76,false,false,13,13,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,2,12,driver_bryce_aron,Bryce Aron,9,true,false,20,20,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,2,12,driver_myles_rowe,Myles Rowe,99,false,false,9,9,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,2,12,driver_nicolas_stati,Nicolas Stati,15,false,false,11,12,-1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,2,12,driver_enzo_fittipaldi,Enzo Fittipaldi,67,false,false,1,2,-1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,2,12,driver_james_roe,James Roe,8,false,true,17,18,-1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,2,12,driver_carson_etter,Carson Etter,11,false,true,15,21,-6,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,2,12,driver_salvador_de_alba,Salvador de Alba,17,false,false,10,22,-12,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,1,7,driver_jm_correa,JM Correa,68,false,false,17,14,3,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,1,7,driver_alexander_koreiba,Alexander Koreiba,75,false,false,19,17,2,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,1,7,driver_salvador_de_alba,Salvador de Alba,17,false,false,12,11,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,1,7,driver_seb_murray,Seb Murray,27,false,false,8,7,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,1,7,driver_jack_beeton,Jack Beeton,45,false,false,13,12,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,1,7,driver_enzo_fittipaldi,Enzo Fittipaldi,67,false,false,6,5,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,1,7,driver_ricardo_escotto,Ricardo Escotto,76,false,false,14,13,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,1,7,driver_myles_rowe,Myles Rowe,99,false,false,7,6,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,1,7,driver_niels_koolen,Niels Koolen,10,false,true,10,10,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,1,7,driver_max_garcia,Max Garcia,12,false,false,21,21,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,1,7,driver_alessandro_de_tullio,Alessandro de Tullio,14,false,false,1,1,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,1,7,driver_nicolas_stati,Nicolas Stati,15,false,false,20,20,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,1,7,driver_matteo_nannini,Matteo Nannini,20,false,false,2,2,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,1,7,driver_nikita_johnson,Nikita Johnson,21,false,false,3,3,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,1,7,driver_lochie_hughes,Lochie Hughes,26,false,false,23,23,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,1,7,driver_max_taylor,Max Taylor,28,false,false,4,4,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,1,7,driver_josh_pierson,Josh Pierson,29,false,false,24,24,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,1,7,driver_nicholas_monteiro,Nicholas Monteiro,4,false,false,18,18,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,1,7,driver_jordan_missig,Jordan Missig,48,false,false,16,16,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,1,7,driver_colin_kaminsky,Colin Kaminsky,57,false,false,9,9,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,1,7,driver_james_roe,James Roe,8,false,true,22,22,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,1,7,driver_tymek_kucharczyk,Tymek Kucharczyk,71,false,false,5,8,-3,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,1,7,driver_carson_etter,Carson Etter,11,false,true,15,19,-4,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,1,7,driver_bryce_aron,Bryce Aron,9,true,false,11,15,-4,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,2,17,driver_carson_etter,Carson Etter,11,false,true,19,14,5,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,2,17,driver_nicolas_stati,Nicolas Stati,15,false,false,16,13,3,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,2,17,driver_salvador_de_alba,Salvador de Alba,17,false,false,12,9,3,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,2,17,driver_myles_rowe,Myles Rowe,99,false,false,9,6,3,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,2,17,driver_jm_correa,JM Correa,68,false,false,10,8,2,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,2,17,driver_ricardo_escotto,Ricardo Escotto,76,false,false,14,12,2,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,2,17,driver_bryce_aron,Bryce Aron,9,true,false,13,11,2,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,2,17,driver_niels_koolen,Niels Koolen,10,false,true,11,10,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,2,17,driver_alexander_koreiba,Alexander Koreiba,75,false,false,17,16,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,2,17,driver_alessandro_de_tullio,Alessandro de Tullio,14,false,false,1,1,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,2,17,driver_matteo_nannini,Matteo Nannini,20,false,false,2,2,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,2,17,driver_nikita_johnson,Nikita Johnson,21,false,false,4,4,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,2,17,driver_nicholas_monteiro,Nicholas Monteiro,4,false,false,15,15,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,2,17,driver_jack_beeton,Jack Beeton,45,false,false,7,7,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,2,17,driver_jordan_missig,Jordan Missig,48,false,false,18,18,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,2,17,driver_enzo_fittipaldi,Enzo Fittipaldi,67,false,false,5,5,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,2,17,driver_tymek_kucharczyk,Tymek Kucharczyk,71,false,false,3,3,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,2,17,driver_seb_murray,Seb Murray,27,false,false,8,17,-9,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,2,17,driver_max_taylor,Max Taylor,28,false,false,6,19,-13,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6755,1,14,driver_seb_murray,Seb Murray,27,false,false,15,13,2,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6755,1,14,driver_jack_beeton,Jack Beeton,45,false,false,10,8,2,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6755,1,14,driver_max_garcia,Max Garcia,12,false,false,7,6,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6755,1,14,driver_josh_pierson,Josh Pierson,29,false,false,11,10,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6755,1,14,driver_enzo_fittipaldi,Enzo Fittipaldi,67,false,false,12,11,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6755,1,14,driver_tymek_kucharczyk,Tymek Kucharczyk,71,false,false,13,12,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6755,1,14,driver_niels_koolen,Niels Koolen,10,false,true,21,21,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6755,1,14,driver_carson_etter,Carson Etter,11,false,true,20,20,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6755,1,14,driver_alessandro_de_tullio,Alessandro de Tullio,14,false,false,4,4,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6755,1,14,driver_nicolas_stati,Nicolas Stati,15,false,false,17,17,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6755,1,14,driver_matteo_nannini,Matteo Nannini,20,false,false,1,1,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6755,1,14,driver_nikita_johnson,Nikita Johnson,21,false,false,2,2,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6755,1,14,driver_lochie_hughes,Lochie Hughes,26,false,false,5,5,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6755,1,14,driver_nicholas_monteiro,Nicholas Monteiro,4,false,false,19,19,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6755,1,14,driver_colin_kaminsky,Colin Kaminsky,57,false,false,9,9,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6755,1,14,driver_alexander_koreiba,Alexander Koreiba,75,false,false,18,18,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6755,1,14,driver_james_roe,James Roe,8,false,true,16,16,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6755,1,14,driver_myles_rowe,Myles Rowe,99,false,false,3,3,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6755,1,14,driver_salvador_de_alba,Salvador de Alba,17,false,false,14,15,-1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6755,1,14,driver_bryce_aron,Bryce Aron,9,true,false,6,7,-1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6755,1,14,driver_max_taylor,Max Taylor,28,false,false,8,14,-6,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6755,2,20,driver_alexander_koreiba,Alexander Koreiba,75,false,false,18,16,2,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6755,2,20,driver_seb_murray,Seb Murray,27,false,false,14,13,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6755,2,20,driver_enzo_fittipaldi,Enzo Fittipaldi,67,false,false,11,10,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
