driverId,driverName,nationality,hometown,seriesIds,seasonYears,teamCount,carCount,eventCount,sessionCount,qualifyingRows,resultRows,lapRows,bestObservedFinish,medianObservedFinish,sharedRaceSessionWithBryceCount,sameTeamAsBryceEventCount,cohortLabel,provenanceRefCount,sourceState,sourceHash
driver_jack_hawksworth,Jack Hawksworth,GBR,"Bradford, United Kingdom",series_imsa_weathertech,2025,1,1,1,1,0,1,113,44,44.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_jack_wolfenden,Jack WOLFENDEN,,,series_formula_ford,2020,0,2,3,11,0,11,0,3,5.5,4,0,shared_race_field,11,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_jack_william_miller,Jack William Miller,,,series_indy_nxt,2024;2025,1,2,28,111,44,111,1024,3,14.0,28,0,shared_race_field,111,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_jackson_lee,Jackson LEE,,,series_formula_ford;series_frp_f1600,2019;2020,0,3,4,16,0,16,0,2,5.0,7,0,shared_race_field,16,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_jacob_abel,Jacob Abel,United States,,series_froc;series_indy_nxt,2024,1,2,16,78,23,78,637,1,3.0,20,0,shared_race_field,78,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_jagger_jones,Jagger Jones,,,series_indy_nxt,2024,1,1,1,5,2,5,35,9,13.0,1,0,shared_race_field,5,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_jake_bonilla,Jake Bonilla,United States,,series_froc,2024,0,1,5,48,0,48,0,9,15.0,6,0,shared_race_field,48,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_jake_walker,Jake Walker,United States,"Phoenixville, PA",series_imsa_weathertech,2025,1,1,1,1,0,1,142,30,30.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_jakob_bergmeister,Jakob Bergmeister,Germany,,series_euroformula_open,2023,2,2,6,24,6,18,0,2,6.0,15,5,teammate_overlap,24,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_james_allen,James Allen,AUS,"Perth, Australia",series_imsa_weathertech,2025,1,1,1,1,0,1,176,8,8.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_james_colborn,James COLBORN,,,series_formula_ford,2020,0,1,1,8,0,8,0,6,13.5,0,0,observed_competitor_or_codriver,8,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_james_calado,James Calado,GBR,"Cardiff, United Kingdom",series_imsa_weathertech,2025,1,1,1,1,0,1,174,59,59.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_james_hadfield,James HADFIELD,,,series_formula_ford,2020,0,1,1,4,0,4,0,5,12.0,0,0,observed_competitor_or_codriver,4,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_james_hagan,James HAGAN,,,series_formula_ford,2020,0,1,1,5,0,5,0,7,13.0,0,0,observed_competitor_or_codriver,5,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_james_hedley,James Hedley,,,series_gb3,2021;2022,2,3,9,77,2,77,0,1,11.0,24,0,shared_race_field,77,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_james_hinchcliffe,James Hinchcliffe,CAN,"Oakville, Canada",series_imsa_weathertech,2025,1,1,1,1,0,1,77,56,56.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_james_lawley,James Lawley,Canada,,series_froc,2024,0,1,1,1,0,1,0,15,15.0,0,0,observed_competitor_or_codriver,1,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_james_roe,James Roe,IRL,Naas,series_imsa_weathertech;series_indy_nxt,2024;2025;2026,3,4,37,144,60,144,1650,1,10.0,37,22,teammate_overlap,145,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_jamie_chadwick,Jamie Chadwick,,,series_indy_nxt,2024,1,1,14,57,23,57,532,1,6.0,14,14,teammate_overlap,57,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_jamie_sharp,Jamie SHARP,,,series_formula_ford,2020,0,2,6,21,0,21,0,2,6.5,12,0,shared_race_field,21,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_jamie_vinall_meyer,Jamie VINALL-MEYER,,,series_formula_ford,2020,0,1,1,4,0,4,0,1,4.5,0,0,observed_competitor_or_codriver,4,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_jason_cheetham,Jason CHEETHAM,,,series_formula_ford,2020,0,1,2,6,0,6,0,19,23.0,4,0,shared_race_field,6,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_jason_down,Jason DOWN,,,series_formula_ford,2020,0,1,1,3,0,3,0,13,13.0,2,0,shared_race_field,3,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_javier_sagrera,Javier Sagrera,,,series_gb3,2021;2022,2,2,15,115,14,115,0,2,9.0,44,0,shared_race_field,115,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_jens_klingmann,Jens Klingmann,DEU,"Heidelberg, Germany",series_imsa_weathertech,2025,1,1,1,1,0,1,190,30,30.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_jeremy_caine,Jeremy CAINE,,,series_formula_ford,2020,0,1,1,5,0,5,0,10,19.0,0,0,observed_competitor_or_codriver,5,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_jesse_krohn,Jesse Krohn,FIN,"Helsinki, Finland",series_imsa_weathertech,2025,1,1,1,1,0,1,181,41,41.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_jett_bowling,Jett Bowling,United States,,series_froc,2024,0,1,5,50,0,50,0,6,12.0,6,0,shared_race_field,50,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_job_van_uitert,Job Van Uitert,NLD,"Dongen, Netherlands",series_imsa_weathertech,2025,1,1,1,1,0,1,238,55,55.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_joe_colasacco,Joe Colasacco,,,series_frp_f1600,2019,0,1,1,6,0,6,0,4,6.0,3,0,shared_race_field,6,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_joe_porter,Joe PORTER,,,series_formula_ford,2020,0,1,1,8,0,8,0,2,13.0,2,0,shared_race_field,8,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_joe_walton,Joe WALTON,,,series_formula_ford,2020,0,1,1,4,0,4,0,6,12.0,1,0,shared_race_field,4,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_joe_watts,Joe WATTS,,,series_formula_ford,2020,0,1,1,6,0,6,0,4,10.0,0,0,observed_competitor_or_codriver,6,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_joel_granfors,Joel Granfors,,,series_gb3,2022,1,1,8,76,0,76,0,1,3.0,24,0,shared_race_field,76,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_joey_foster,Joey FOSTER,,,series_formula_ford,2020,0,1,2,7,0,7,0,1,3.0,2,0,shared_race_field,7,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_joey_hand,Joey Hand,United States,"Wilton, CA",series_imsa_weathertech,2025,1,1,1,1,0,1,108,48,48.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_john_bennett,John Bennett,,,series_gb3,2022,1,1,8,76,0,76,0,1,9.5,24,0,shared_race_field,76,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_john_evans,John EVANS,,,series_formula_ford,2020,0,1,1,5,0,5,0,13,20.5,0,0,observed_competitor_or_codriver,5,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_john_farano,John Farano,CAN,"Toronto, ON",series_imsa_weathertech,2025,1,1,1,1,0,1,153,55,55.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_john_potter,John Potter,United States,"Salt Lake City, UT",series_imsa_weathertech,2025,1,1,1,1,0,1,104,58,58.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_john_robinsonii,John RobinsonII,,,series_frp_f1600,2019,0,1,1,4,0,4,0,10,13.0,3,0,shared_race_field,4,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_john_svensson,John SVENSSON,,,series_formula_ford,2020,0,2,4,12,0,12,0,6,11.0,5,0,shared_race_field,12,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_john_whitbourn,John WHITBOURN,,,series_formula_ford,2020,0,2,2,7,0,7,0,14,17.0,2,0,shared_race_field,7,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_jon_field,Jon Field,United States,"Nashville, TN",series_imsa_weathertech,2025,1,1,1,1,0,1,156,47,47.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_jonathan_barnes,Jonathan BARNES,,,series_formula_ford,2020,0,1,2,7,0,7,0,21,22.0,5,0,shared_race_field,7,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_jonathan_browne,Jonathan BROWNE,,,series_formula_ford;series_gb3;series_indy_nxt,2020;2021;2024;2025,3,5,23,90,28,90,670,1,9.0,32,0,shared_race_field,90,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_jonathan_kotyk,Jonathan Kotyk,,,series_frp_f1600,2019,0,2,7,37,0,37,0,1,2.0,21,0,shared_race_field,37,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_jonathan_lee,Jonathan Lee,,,series_frp_f1600,2019,0,1,1,4,0,4,0,6,9.5,3,0,shared_race_field,4,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_jonny_edgar,Jonny Edgar,GBR,"Asby, United Kingdom",series_imsa_weathertech,2025,1,1,1,1,0,1,190,12,12.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_jordan_dempsey,Jordan DEMPSEY,,,series_formula_ford,2020,0,2,2,7,0,7,0,1,2.0,3,0,shared_race_field,7,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_jordan_gronkowski,Jordan GRONKOWSKI,,,series_formula_ford,2020,0,1,1,3,0,3,0,3,3.0,2,0,shared_race_field,3,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_jordan_harrison,Jordan HARRISON,,,series_formula_ford,2020,0,1,1,7,0,7,0,9,13.0,0,0,observed_competitor_or_codriver,7,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_jordan_missig,Jordan Missig,,,series_indy_nxt,2024;2025;2026,1,3,27,108,47,108,1108,2,11.0,27,0,shared_race_field,108,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_jordan_pepper,Jordan Pepper,ZAF,"Midrand, South Africa",series_imsa_weathertech,2025,1,1,1,1,0,1,19,56,56.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_jordan_taylor,Jordan Taylor,United States,"Orlando, FL",series_imsa_weathertech,2025,1,1,1,1,0,1,81,53,53.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_jose_garfias,Jose Garfias,,,series_gb3,2021,1,1,5,29,10,29,0,5,12.0,14,0,shared_race_field,29,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_joseph_pomfret,Joseph POMFRET,,,series_formula_ford,2020,0,1,2,9,0,9,0,8,15.0,1,0,shared_race_field,9,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_josh_burdon,Josh Burdon,AUS,"Hobart, Australia",series_imsa_weathertech,2025,1,1,1,1,0,1,170,9,9.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_josh_fisher,Josh FISHER,,,series_formula_ford,2020,0,1,1,4,0,4,0,1,2.5,2,0,shared_race_field,4,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_josh_green,Josh Green,,,series_frp_f1600,2019,0,1,7,37,0,37,0,1,2.0,21,0,shared_race_field,37,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_josh_mason,Josh Mason,United Kingdom,,series_euroformula_open;series_indy_nxt,2023;2024,2,2,4,18,6,16,73,1,11.5,8,0,shared_race_field,18,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_josh_pierson,Josh Pierson,United States,,series_froc;series_indy_nxt,2024;2025;2026,2,4,37,144,59,144,1498,2,8.0,36,1,teammate_overlap,144,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_josh_smith,Josh SMITH,,,series_formula_ford,2020,0,1,1,3,0,3,0,4,8.0,1,0,shared_race_field,3,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_joshua_dufek,Joshua Dufek,CHE,,series_euroformula_open,2023,1,1,2,8,2,6,0,1,2.5,6,0,shared_race_field,8,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_juju_noda,Juju Noda,Japan,,series_euroformula_open,2023,1,1,4,16,4,12,0,1,6.0,12,0,shared_race_field,16,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_jules_gounon,Jules Gounon,FRA,"Aubenas, France",series_imsa_weathertech,2025,1,1,1,1,0,1,25,60,60.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_julien_andlauer,Julien Andlauer,FRA,"Lyon, France",series_imsa_weathertech,2025,1,1,1,1,0,1,110,51,51.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_kaden_probst,Kaden Probst,New Zealand,,series_froc,2024,0,1,4,38,0,38,0,2,10.5,2,0,shared_race_field,38,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_kaku_ohta,Kaku Ohta,JPN,"Kyoto,Japan",series_imsa_weathertech,2025,1,1,1,1,0,1,179,14,14.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_kaleb_ngatoa,Kaleb Ngatoa,New Zealand,,series_froc,2024,0,1,5,47,0,47,0,1,4.0,3,0,shared_race_field,47,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_kamui_kobayashi,Kamui Kobayashi,JPN,"Amagasaki City, Japan",series_imsa_weathertech,2025,1,1,1,1,0,1,82,53,53.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_karen_gaillard,Karen Gaillard,CHE,"Riaz, Fribourg",series_imsa_weathertech,2025,1,1,1,1,0,1,146,33,33.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_kei_cozzolino,Kei Cozzolino,JPN,"Tokyo, Japan",series_imsa_weathertech,2025,1,1,1,1,0,1,119,46,46.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_keith_grant,Keith Grant,,,series_frp_f1600,2019,0,1,1,4,0,4,0,7,7.5,3,0,shared_race_field,4,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_kelvin_van_der_linde,Kelvin van der Linde,ZAF,"Johannesburg, South Africa",series_imsa_weathertech,2025,1,1,1,1,0,1,191,19,19.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_kenneth_finneran,Kenneth FINNERAN,,,series_formula_ford,2020,0,1,1,5,0,5,0,9,20.0,0,0,observed_competitor_or_codriver,5,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_kenny_habul,Kenny Habul,AUS,Sydney,series_imsa_weathertech,2025,1,1,1,1,0,1,16,60,60.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_kenton_koch,Kenton Koch,United States,"Charlotte, NC",series_imsa_weathertech,2025,1,1,1,1,0,1,209,34,34.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_kevin_estre,Kevin Estre,FRA,"Lyon, France",series_imsa_weathertech,2025,1,1,1,1,0,1,256,3,3.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_kevin_magnussen,Kevin Magnussen,DNK,"Roskilde, Denmark",series_imsa_weathertech,2025,1,1,1,1,0,1,205,4,4.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_kieran_attwood,Kieran ATTWOOD,,,series_formula_ford,2020,0,1,1,3,0,3,0,17,18.5,0,0,observed_competitor_or_codriver,3,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_kiko_porto,Kiko Porto,,,series_indy_nxt,2024,1,1,1,4,2,4,20,9,15.0,1,0,shared_race_field,4,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_klaus_bachler,Klaus Bachler,AUT,"Unzmarkt, Austria",series_imsa_weathertech,2025,1,1,1,1,0,1,209,23,23.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_kyle_kirkwood,Kyle Kirkwood,United States,"Jupiter, FL",series_imsa_weathertech,2025,1,2,1,1,0,2,250,35,39.5,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_kyle_marcelli,Kyle Marcelli,CAN,"Toronto, ON",series_imsa_weathertech,2025,1,1,1,1,0,1,171,37,37.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_landan_matriano_lim,Landan Matriano Lim,United States,,series_froc,2024,0,1,5,48,0,48,0,7,14.0,6,0,shared_race_field,48,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_lars_kern,Lars Kern,DEU,"Wiernsheim, Germany",series_imsa_weathertech,2025,1,1,1,1,0,1,182,25,25.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_laurens_vanthoor,Laurens Vanthoor,BEL,"Heusden-Zolder, Belgium",series_imsa_weathertech,2025,1,1,1,1,0,1,209,1,1.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_laurie_hughes,Laurie HUGHES,,,series_formula_ford,2020,0,1,1,5,0,5,0,14,17.0,0,0,observed_competitor_or_codriver,5,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_laurin_heinrich,Laurin Heinrich,DEU,"Würzburg, Germany",series_imsa_weathertech,2025,1,1,1,1,0,1,292,23,23.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_leanne_mcshane,Leanne MCSHANE,,,series_formula_ford,2020,0,1,2,13,0,13,0,5,13.0,2,0,shared_race_field,13,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_levente_revesz,Levente Révész,Hungary,,series_euroformula_open,2023,1,1,2,8,2,6,0,1,4.0,3,1,teammate_overlap,8,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_liam_sceats,Liam Sceats,New Zealand,,series_froc;series_indy_nxt,2024;2025,1,2,13,83,14,83,250,1,6.0,14,1,teammate_overlap,83,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_lilou_wadoux_ducellier,Lilou Wadoux Ducellier,FRA,"Amiens, France",series_imsa_weathertech,2025,1,1,1,1,0,1,157,46,46.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_lindsay_brewer,Lindsay Brewer,,,series_indy_nxt,2024,1,1,8,35,16,35,271,10,19.0,8,0,shared_race_field,35,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_lochie_hughes,Lochie Hughes,,,series_indy_nxt,2025;2026,1,2,22,88,38,88,948,1,4.0,22,0,shared_race_field,88,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_logan_hannah,Logan HANNAH,,,series_formula_ford,2020,0,1,2,8,0,8,0,7,9.5,2,0,shared_race_field,8,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_lorenzo_patrese,Lorenzo Patrese,ITA,"Padua, Italy",series_imsa_weathertech,2025,1,1,1,1,0,1,77,52,52.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_lorna_vickers,Lorna VICKERS,,,series_formula_ford,2020,0,1,2,7,0,7,0,13,22.5,3,0,shared_race_field,7,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_louis_deletraz,Louis Deletraz,CHE,"Geneva, Switzerland",series_imsa_weathertech,2025,1,1,1,1,0,1,82,53,53.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
