weatherId,seriesId,seriesName,seasonYear,eventId,eventName,sessionId,sessionType,sessionName,trackId,trackName,observedAt,wetDry,trackCondition,ambientConditionRaw,ambientTempC,trackTempC,precipitationMm,windSpeedKph,source,weatherSourceType,confidence,timeConfidence,locationConfidence,timeWindowStart,timeWindowEnd,timeWindowReason,joinNotes,provenanceRefCount,sourceState,sourceHash
weather_indy_nxt_open_meteo_session_indy_nxt_2025_6443,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5485,Indianapolis Grand Prix Race 2,session_indy_nxt_2025_6443,race,Race,track_indianapolis_motor_speedway_road_course,Indianapolis Motor Speedway Road Course,2025-05-10T13:00,dry,,clear_sky,20.1,,0,3.6,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2025-05-10T13:00,2025-05-10T13:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2025_6447,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5489,Music City Grand Prix,session_indy_nxt_2025_6447,race,Race,track_nashville_superspeedway,Nashville Superspeedway,2025-08-31T11:00,dry,,overcast,24.5,,0,9.5,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2025-08-31T11:00,2025-08-31T11:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2025_6593,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5489,Music City Grand Prix,session_indy_nxt_2025_6593,qualifying,Qualifications,track_nashville_superspeedway,Nashville Superspeedway,2025-08-30T12:00,dry,,clear_sky,28,,0,7.4,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2025-08-30T12:00,2025-08-30T12:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2025_6731,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5489,Music City Grand Prix,session_indy_nxt_2025_6731,practice,Practice,track_nashville_superspeedway,Nashville Superspeedway,2025-08-30T08:00,dry,,clear_sky,19.2,,0,5.5,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2025-08-30T08:00,2025-08-30T08:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2026_6749,series_indy_nxt,INDY NXT,2026,event_indy_nxt_2026_5532,Detroit Grand Prix,session_indy_nxt_2026_6749,race,Race,track_streets_of_detroit,Streets of Detroit,2026-05-31T11:00,dry,,clear_sky,19.3,,0,7.2,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2026-05-31T11:00,2026-05-31T11:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2026_6850,series_indy_nxt,INDY NXT,2026,event_indy_nxt_2026_5532,Detroit Grand Prix,session_indy_nxt_2026_6850,practice,Practice 1,track_streets_of_detroit,Streets of Detroit,2026-05-29T14:00,dry,,mainly_clear,26.5,,0,9.6,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2026-05-29T14:00,2026-05-29T14:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2026_6851,series_indy_nxt,INDY NXT,2026,event_indy_nxt_2026_5532,Detroit Grand Prix,session_indy_nxt_2026_6851,practice,Practice 2,track_streets_of_detroit,Streets of Detroit,2026-05-30T08:00,dry,,clear_sky,13.1,,0,17.9,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2026-05-30T08:00,2026-05-30T08:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2026_6852,series_indy_nxt,INDY NXT,2026,event_indy_nxt_2026_5532,Detroit Grand Prix,session_indy_nxt_2026_6852,qualifying,Qualifying - Group 1,track_streets_of_detroit,Streets of Detroit,2026-05-30T12:00,dry,,clear_sky,16.2,,0,14.2,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2026-05-30T12:00,2026-05-30T12:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2026_6853,series_indy_nxt,INDY NXT,2026,event_indy_nxt_2026_5532,Detroit Grand Prix,session_indy_nxt_2026_6853,qualifying,Qualifying - Group 2,track_streets_of_detroit,Streets of Detroit,2026-05-30T12:00,dry,,clear_sky,16.2,,0,14.2,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2026-05-30T12:00,2026-05-30T12:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2026_6854,series_indy_nxt,INDY NXT,2026,event_indy_nxt_2026_5532,Detroit Grand Prix,session_indy_nxt_2026_6854,qualifying,Combined Qualifying,track_streets_of_detroit,Streets of Detroit,2026-05-30T13:00,dry,,clear_sky,17.2,,0,13.2,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2026-05-30T13:00,2026-05-30T13:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2026_6762,series_indy_nxt,INDY NXT,2026,event_indy_nxt_2026_5545,Grand Prix at Road America Race 1,session_indy_nxt_2026_6762,race,Race,track_road_america,Road America,2026-06-20T12:00,dry,,partly_cloudy,20.2,,0,19.6,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2026-06-20T12:00,2026-06-20T12:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2026_6869,series_indy_nxt,INDY NXT,2026,event_indy_nxt_2026_5545,Grand Prix at Road America Race 1,session_indy_nxt_2026_6869,practice,Practice,track_road_america,Road America,2026-06-19T14:00,dry,,clear_sky,21.6,,0,14.4,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2026-06-19T14:00,2026-06-19T14:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2026_6870,series_indy_nxt,INDY NXT,2026,event_indy_nxt_2026_5545,Grand Prix at Road America Race 1,session_indy_nxt_2026_6870,qualifying,Qualifying - Race 1 Group 1,track_road_america,Road America,2026-06-20T09:00,dry,,partly_cloudy,16.7,,0,20,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2026-06-20T09:00,2026-06-20T09:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2026_6871,series_indy_nxt,INDY NXT,2026,event_indy_nxt_2026_5545,Grand Prix at Road America Race 1,session_indy_nxt_2026_6871,qualifying,Qualifying - Race 1 Group 2,track_road_america,Road America,2026-06-20T09:00,dry,,partly_cloudy,16.7,,0,20,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2026-06-20T09:00,2026-06-20T09:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2026_6872,series_indy_nxt,INDY NXT,2026,event_indy_nxt_2026_5545,Grand Prix at Road America Race 1,session_indy_nxt_2026_6872,qualifying,Combined Qualifying - Race 1,track_road_america,Road America,2026-06-20T10:00,wet,,light_drizzle,17.6,,0.2,20.1,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2026-06-20T10:00,2026-06-20T10:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2026_6754,series_indy_nxt,INDY NXT,2026,event_indy_nxt_2026_5537,Grand Prix at Road America Race 2,session_indy_nxt_2026_6754,race,Race,track_road_america,Road America,2026-06-21T11:00,dry,,overcast,21.6,,0,9.8,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2026-06-21T11:00,2026-06-21T11:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2026_6873,series_indy_nxt,INDY NXT,2026,event_indy_nxt_2026_5537,Grand Prix at Road America Race 2,session_indy_nxt_2026_6873,qualifying,Qualifying - Race 2 Group 1,track_road_america,Road America,2026-06-20T09:00,dry,,partly_cloudy,16.7,,0,20,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2026-06-20T09:00,2026-06-20T09:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2026_6874,series_indy_nxt,INDY NXT,2026,event_indy_nxt_2026_5537,Grand Prix at Road America Race 2,session_indy_nxt_2026_6874,qualifying,Qualifying - Race 2 Group 2,track_road_america,Road America,2026-06-20T09:00,dry,,partly_cloudy,16.7,,0,20,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2026-06-20T09:00,2026-06-20T09:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2026_6875,series_indy_nxt,INDY NXT,2026,event_indy_nxt_2026_5537,Grand Prix at Road America Race 2,session_indy_nxt_2026_6875,qualifying,Combined Qualifying - Race 2,track_road_america,Road America,2026-06-20T10:00,wet,,light_drizzle,17.6,,0.2,20.1,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2026-06-20T10:00,2026-06-20T10:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2026_6750,series_indy_nxt,INDY NXT,2026,event_indy_nxt_2026_5533,Grand Prix of Alabama Race 1,session_indy_nxt_2026_6750,race,Race,track_barber_motorsports_park,Barber Motorsports Park,2026-03-28T12:00,dry,,clear_sky,14.5,,0,17.4,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2026-03-28T12:00,2026-03-28T12:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2026_6804,series_indy_nxt,INDY NXT,2026,event_indy_nxt_2026_5533,Grand Prix of Alabama Race 1,session_indy_nxt_2026_6804,practice,Practice,track_barber_motorsports_park,Barber Motorsports Park,2026-03-27T14:00,dry,,partly_cloudy,26,,0,14.1,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2026-03-27T14:00,2026-03-27T14:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2026_6752,series_indy_nxt,INDY NXT,2026,event_indy_nxt_2026_5535,Grand Prix of Alabama Race 2,session_indy_nxt_2026_6752,race,Race,track_barber_motorsports_park,Barber Motorsports Park,2026-03-29T10:00,dry,,clear_sky,14.4,,0,19.3,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2026-03-29T10:00,2026-03-29T10:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2026_6753,series_indy_nxt,INDY NXT,2026,event_indy_nxt_2026_5536,Grand Prix of Arlington,session_indy_nxt_2026_6753,race,Race,track_streets_of_arlington,Streets of Arlington,2026-03-15T10:00,dry,,clear_sky,21.6,,0,20.1,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2026-03-15T10:00,2026-03-15T10:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2026_6783,series_indy_nxt,INDY NXT,2026,event_indy_nxt_2026_5536,Grand Prix of Arlington,session_indy_nxt_2026_6783,practice,Practice 1,track_streets_of_arlington,Streets of Arlington,2026-03-13T14:00,dry,,clear_sky,22.2,,0,13,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2026-03-13T14:00,2026-03-13T14:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2026_6784,series_indy_nxt,INDY NXT,2026,event_indy_nxt_2026_5536,Grand Prix of Arlington,session_indy_nxt_2026_6784,practice,Practice 2,track_streets_of_arlington,Streets of Arlington,2026-03-14T10:00,dry,,clear_sky,15.9,,0,14.5,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2026-03-14T10:00,2026-03-14T10:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2026_6751,series_indy_nxt,INDY NXT,2026,event_indy_nxt_2026_5534,Grand Prix of St. Petersburg,session_indy_nxt_2026_6751,race,Race,track_streets_of_st_petersburg,Streets of St. Petersburg,2026-03-01T10:00,dry,,overcast,17.6,,0,19,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2026-03-01T10:00,2026-03-01T10:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2026_6766,series_indy_nxt,INDY NXT,2026,event_indy_nxt_2026_5534,Grand Prix of St. Petersburg,session_indy_nxt_2026_6766,practice,Practice 1,track_streets_of_st_petersburg,Streets of St. Petersburg,2026-02-27T13:00,dry,,mainly_clear,25,,0,15.4,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2026-02-27T13:00,2026-02-27T13:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2026_6767,series_indy_nxt,INDY NXT,2026,event_indy_nxt_2026_5534,Grand Prix of St. Petersburg,session_indy_nxt_2026_6767,practice,Practice 2,track_streets_of_st_petersburg,Streets of St. Petersburg,2026-02-28T09:00,dry,,overcast,18.1,,0,7.2,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2026-02-28T09:00,2026-02-28T09:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2026_6763,series_indy_nxt,INDY NXT,2026,event_indy_nxt_2026_5546,INDY NXT by Firestone at World Wide Technology Raceway,session_indy_nxt_2026_6763,race,Race,track_world_wide_technology_raceway,World Wide Technology Raceway,2026-06-07T17:00,wet,,light_drizzle,30.1,,0.3,10,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2026-06-07T17:00,2026-06-07T17:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2026_6863,series_indy_nxt,INDY NXT,2026,event_indy_nxt_2026_5546,INDY NXT by Firestone at World Wide Technology Raceway,session_indy_nxt_2026_6863,practice,Practice,track_world_wide_technology_raceway,World Wide Technology Raceway,2026-06-06T14:00,wet,,moderate_rain,25.9,,2.6,15.9,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2026-06-06T14:00,2026-06-06T14:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2026_6864,series_indy_nxt,INDY NXT,2026,event_indy_nxt_2026_5546,INDY NXT by Firestone at World Wide Technology Raceway,session_indy_nxt_2026_6864,qualifying,Qualifying,track_world_wide_technology_raceway,World Wide Technology Raceway,2026-06-06T17:00,dry,,overcast,26.6,,0,11.4,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2026-06-06T17:00,2026-06-06T17:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2026_6756,series_indy_nxt,INDY NXT,2026,event_indy_nxt_2026_5539,Indianapolis Grand Prix Race 1,session_indy_nxt_2026_6756,race,Race,track_indianapolis_motor_speedway_road_course,Indianapolis Motor Speedway Road Course,2026-05-08T16:00,wet,,light_drizzle,16.6,,0.4,12.2,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2026-05-08T16:00,2026-05-08T16:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2026_6828,series_indy_nxt,INDY NXT,2026,event_indy_nxt_2026_5539,Indianapolis Grand Prix Race 1,session_indy_nxt_2026_6828,practice,Practice,track_indianapolis_motor_speedway_road_course,Indianapolis Motor Speedway Road Course,2026-05-08T08:00,dry,,clear_sky,9.8,,0,10.9,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2026-05-08T08:00,2026-05-08T08:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2026_6765,series_indy_nxt,INDY NXT,2026,event_indy_nxt_2026_5548,Indianapolis Grand Prix Race 2,session_indy_nxt_2026_6765,race,Race,track_indianapolis_motor_speedway_road_course,Indianapolis Motor Speedway Road Course,2026-05-09T15:00,dry,,clear_sky,21.2,,0,17.7,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2026-05-09T15:00,2026-05-09T15:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
