sessionId,raceLabel,sectionName,sectionLengthMi,bryceRank,fieldRows,rankPercentile,time,speedMph,lapNumber,confidence,provenanceRefs
session_indy_nxt_2026_6756,2026 Indianapolis Grand Prix Race 1 R1,SF to I1,0.254167,12.0,24,0.5217391304347826,00:05.3301,171.667,1,official,source_indy_nxt_2026_6756_top_section_times_pdf
session_indy_nxt_2026_6756,2026 Indianapolis Grand Prix Race 1 R1,I2 to I3,0.340719,13.0,24,0.4782608695652174,00:11.5167,106.505,5,official,source_indy_nxt_2026_6756_top_section_times_pdf
session_indy_nxt_2026_6756,2026 Indianapolis Grand Prix Race 1 R1,I4 to I5,0.294886,18.0,24,0.26086956521739135,00:11.3587,93.46,4,official,source_indy_nxt_2026_6756_top_section_times_pdf
session_indy_nxt_2026_6756,2026 Indianapolis Grand Prix Race 1 R1,SFT to SF,0.031155,18.0,24,0.26086956521739135,00:00.7016,159.86,0,official,source_indy_nxt_2026_6756_top_section_times_pdf
session_indy_nxt_2026_6756,2026 Indianapolis Grand Prix Race 1 R1,I1T to I1,0.016383,2.0,27,0.9615384615384616,00:00.3299,178.778,1,official,source_indy_nxt_2026_6756_top_section_times_pdf
session_indy_nxt_2026_6756,2026 Indianapolis Grand Prix Race 1 R1,I4T to I4,0.022727,15.0,25,0.41666666666666663,00:00.4934,165.823,6,official,source_indy_nxt_2026_6756_top_section_times_pdf
session_indy_nxt_2026_6756,2026 Indianapolis Grand Prix Race 1 R1,I6T to I6,0.020455,11.0,27,0.6153846153846154,00:00.5316,138.521,4,official,source_indy_nxt_2026_6756_top_section_times_pdf
session_indy_nxt_2026_6756,2026 Indianapolis Grand Prix Race 1 R1,PI to SFP,0.194317,18.0,24,0.26086956521739135,09:11.2925,1.269,11,official,source_indy_nxt_2026_6756_top_section_times_pdf
session_indy_nxt_2026_6756,2026 Indianapolis Grand Prix Race 1 R1,SFP to PO,0.200284,5.0,24,0.8260869565217391,00:21.9244,32.887,12,official,source_indy_nxt_2026_6756_top_section_times_pdf
session_indy_nxt_2026_6756,2026 Indianapolis Grand Prix Race 1 R1,SFPT to SFP,0.012405,2.0,24,0.9565217391304348,00:01.3389,33.354,11,official,source_indy_nxt_2026_6756_top_section_times_pdf
session_indy_nxt_2026_6756,2026 Indianapolis Grand Prix Race 1 R1,PIC to PI,0.186364,20.0,24,0.17391304347826086,00:20.3766,32.926,11,official,source_indy_nxt_2026_6756_top_section_times_pdf
session_indy_nxt_2026_6756,2026 Indianapolis Grand Prix Race 1 R1,POB to POC,0.220549,11.0,16,0.33333333333333337,00:13.7521,57.735,12,official,source_indy_nxt_2026_6756_top_section_times_pdf
session_indy_nxt_2026_6756,2026 Indianapolis Grand Prix Race 1 R1,PI to PO,0.394602,15.0,24,0.3913043478260869,09:33.2169,2.478,12,official,source_indy_nxt_2026_6756_top_section_times_pdf
session_indy_nxt_2026_6756,2026 Indianapolis Grand Prix Race 1 R1,PO to SF,2.23911,10.0,24,0.6086956521739131,01:38.6097,81.744,12,official,source_indy_nxt_2026_6756_top_section_times_pdf
session_indy_nxt_2026_6756,2026 Indianapolis Grand Prix Race 1 R1,SF to PI,2.2231,19.0,24,0.21739130434782605,02:11.6897,60.773,11,official,source_indy_nxt_2026_6756_top_section_times_pdf
session_indy_nxt_2026_6756,2026 Indianapolis Grand Prix Race 1 R1,PO to I2,0.307102,11.0,24,0.5652173913043479,00:17.5889,62.856,12,official,source_indy_nxt_2026_6756_top_section_times_pdf
session_indy_nxt_2026_6756,2026 Indianapolis Grand Prix Race 1 R1,I7 to PI,0.338825,16.0,24,0.34782608695652173,00:35.3157,34.539,11,official,source_indy_nxt_2026_6756_top_section_times_pdf
session_indy_nxt_2026_6756,2026 Indianapolis Grand Prix Race 1 R1,PO to PI,2.0232,18.0,24,0.26086956521739135,22:33.1086,5.383,11,official,source_indy_nxt_2026_6756_top_section_times_pdf
session_indy_nxt_2026_6756,2026 Indianapolis Grand Prix Race 1 R1,PO to Alt S/F,1.48911,6.0,24,0.782608695652174,01:01.9501,86.534,12,official,source_indy_nxt_2026_6756_top_section_times_pdf
session_indy_nxt_2026_6756,2026 Indianapolis Grand Prix Race 1 R1,Alt S/F to PI,0.53409,14.0,24,0.4347826086956522,00:47.1019,40.821,11,official,source_indy_nxt_2026_6756_top_section_times_pdf
session_indy_nxt_2026_6756,2026 Indianapolis Grand Prix Race 1 R1,SF to I3,0.847727,14.0,24,0.4347826086956522,00:26.4690,115.298,5,official,source_indy_nxt_2026_6756_top_section_times_pdf
session_indy_nxt_2026_6756,2026 Indianapolis Grand Prix Race 1 R1,I3 to I6,0.841287,14.0,24,0.4347826086956522,00:26.6083,113.823,4,official,source_indy_nxt_2026_6756_top_section_times_pdf
session_indy_nxt_2026_6756,2026 Indianapolis Grand Prix Race 1 R1,I6 to SF,0.749998,19.0,24,0.21739130434782605,00:24.0697,112.174,4,official,source_indy_nxt_2026_6756_top_section_times_pdf
session_indy_nxt_2026_6756,2026 Indianapolis Grand Prix Race 1 R1,SF to I4,1.18901,14.0,24,0.4347826086956522,00:34.5588,123.86,5,official,source_indy_nxt_2026_6756_top_section_times_pdf
session_indy_nxt_2026_6756,2026 Indianapolis Grand Prix Race 1 R1,I4 to I6,0.5,18.0,24,0.26086956521739135,00:18.5427,97.073,4,official,source_indy_nxt_2026_6756_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,Lap,4.014,1.0,23,1.0,01:52.6679,128.257,17,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,SF to I1B,0.235417,3.0,24,0.9130434782608696,00:04.6899,180.708,4,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,I1B to I1,0.041098,5.0,24,0.8260869565217391,00:00.8115,182.32,4,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,I1 to I2,0.221212,2.0,24,0.9565217391304348,00:06.1661,129.152,16,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,I2 to I3,0.158902,3.0,24,0.9130434782608696,00:04.1415,138.126,19,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,I3 to I3A,0.257765,4.0,24,0.8695652173913043,00:08.4281,110.102,14,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,I3A to I4,0.191288,12.0,25,0.5416666666666667,00:04.3410,158.636,11,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,I4 to I4A,0.173485,19.0,24,0.21739130434782605,00:03.6652,170.399,19,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,I4A to I5,0.139583,4.0,24,0.8695652173913043,00:03.8005,132.219,18,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,I5 to I6,0.139394,1.0,24,1.0,00:06.1443,81.672,14,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,I6 to I7,0.190152,3.0,24,0.9130434782608696,00:07.2989,93.788,14,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,I7 to I8,0.254167,1.0,24,1.0,00:06.9348,131.943,16,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,I8 to I9,0.14072,13.0,24,0.4782608695652174,00:05.7136,88.664,13,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,I9 to I10,0.222727,1.0,24,1.0,00:06.0866,131.735,16,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,I10 to I11,0.285227,15.0,24,0.3913043478260869,00:06.8214,150.529,15,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,I11 to I11B,0.256629,12.0,24,0.5217391304347826,00:05.5097,167.68,4,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,I11B to I12,0.182765,6.0,24,0.782608695652174,00:03.7236,176.698,4,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,I12 to I13,0.281439,1.0,24,1.0,00:09.4570,107.135,16,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,I13 to I13A,0.108523,3.0,24,0.9130434782608696,00:02.8688,136.183,15,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,I13A to I14,0.064205,1.0,24,1.0,00:01.7727,130.388,15,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,I14 to I15C,0.201515,1.0,24,1.0,00:06.7597,107.32,13,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,I15C to I15,0.08125,8.0,24,0.6956521739130435,00:01.9990,146.323,7,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,I15 to SF,0.186364,4.0,25,0.875,00:04.1185,162.902,7,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,SF to I1,0.276515,2.0,24,0.9565217391304348,00:05.5014,180.946,4,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,I3 to I4,0.449053,12.0,24,0.5217391304347826,00:12.8893,125.421,16,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,I4 to I5,0.313068,4.0,24,0.8695652173913043,00:07.4668,150.941,19,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,I11 to I12,0.439394,8.0,24,0.6956521739130435,00:09.2333,171.317,4,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,I13 to I14,0.172727,1.0,24,1.0,00:04.6415,133.969,15,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,I14 to I15,0.282765,2.0,24,0.9565217391304348,00:08.8315,115.264,13,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,SF to SFT,0.022727,3.0,24,0.9130434782608696,00:00.4708,173.783,4,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,I4AT to I4A,0.022727,18.0,24,0.26086956521739135,00:00.4708,173.783,19,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,I12T to I12,0.022727,5.0,24,0.8260869565217391,00:00.4673,175.085,4,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,PI to SFP,0.041667,2.0,6,0.8,00:04.4524,33.69,8,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,SFP to PO,0.233902,1.0,5,1.0,00:25.0020,33.679,12,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,PIC to PIA,0.102652,1.0,5,1.0,00:03.9556,93.424,8,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,PI to PO,0.275568,1.0,6,1.0,00:29.4689,33.664,12,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,PO to SF,3.77992,1.0,24,1.0,01:53.1205,120.294,12,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,SF to PI,3.97216,1.0,6,1.0,02:10.5140,109.565,11,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,PO to I1,0.042614,1.0,24,1.0,00:02.7425,55.938,9,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,I14 to PI,0.427462,1.0,6,1.0,00:25.9413,59.321,8,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,PO to PI,3.73826,1.0,6,1.0,06:09.2563,36.446,11,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,PO to Alt S/F,3.24659,1.0,24,1.0,01:37.8990,119.386,12,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,Alt S/F to PI,0.491666,1.0,6,1.0,00:27.8864,63.472,8,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,SF to I4A,1.27917,1.0,24,1.0,00:32.7179,140.749,19,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,I4A to I11,1.37197,1.0,24,1.0,00:42.8964,115.14,14,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,I11 to SF,1.36269,4.0,24,0.8695652173913043,00:36.7644,133.436,16,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,I13A to I4,1.63902,2.0,24,0.9565217391304348,00:44.1000,133.798,19,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,I4 to I9,1.0375,1.0,24,1.0,00:33.7461,110.679,14,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6762,2026 Grand Prix at Road America Race 1 R1,I9 to I13A,1.33731,1.0,24,1.0,00:34.7082,138.708,16,official,source_indy_nxt_2026_6762_top_section_times_pdf
session_indy_nxt_2026_6763,2026 INDY NXT by Firestone at World Wide Technology Raceway,Lap,1.25,24.0,24,0.0,00:29.7074,151.477,4,official,source_indy_nxt_2026_6763_top_section_times_pdf
session_indy_nxt_2026_6763,2026 INDY NXT by Firestone at World Wide Technology Raceway,FS - PO,0.161173,21.0,24,0.13043478260869568,00:03.5163,165.009,4,official,source_indy_nxt_2026_6763_top_section_times_pdf
session_indy_nxt_2026_6763,2026 INDY NXT by Firestone at World Wide Technology Raceway,Turn 1,0.120455,22.0,24,0.08695652173913049,00:02.8881,150.146,4,official,source_indy_nxt_2026_6763_top_section_times_pdf
session_indy_nxt_2026_6763,2026 INDY NXT by Firestone at World Wide Technology Raceway,Turn 2,0.144697,24.0,24,0.0,00:03.8112,136.679,3,official,source_indy_nxt_2026_6763_top_section_times_pdf
session_indy_nxt_2026_6763,2026 INDY NXT by Firestone at World Wide Technology Raceway,BS - T2,0.158144,24.0,24,0.0,00:03.8697,147.122,2,official,source_indy_nxt_2026_6763_top_section_times_pdf
session_indy_nxt_2026_6763,2026 INDY NXT by Firestone at World Wide Technology Raceway,BS - T3,0.158333,24.0,24,0.0,00:03.6336,156.869,2,official,source_indy_nxt_2026_6763_top_section_times_pdf
session_indy_nxt_2026_6763,2026 INDY NXT by Firestone at World Wide Technology Raceway,Turn 3,0.183523,24.0,24,0.0,00:04.1428,159.477,3,official,source_indy_nxt_2026_6763_top_section_times_pdf
session_indy_nxt_2026_6763,2026 INDY NXT by Firestone at World Wide Technology Raceway,Turn 4,0.163257,23.0,24,0.04347826086956519,00:03.8337,153.305,3,official,source_indy_nxt_2026_6763_top_section_times_pdf
session_indy_nxt_2026_6763,2026 INDY NXT by Firestone at World Wide Technology Raceway,FS - PI,0.160417,23.0,24,0.04347826086956519,00:03.6293,159.122,3,official,source_indy_nxt_2026_6763_top_section_times_pdf
session_indy_nxt_2026_6763,2026 INDY NXT by Firestone at World Wide Technology Raceway,Turns 1/2,0.265151,24.0,24,0.0,00:06.7534,141.343,4,official,source_indy_nxt_2026_6763_top_section_times_pdf
session_indy_nxt_2026_6763,2026 INDY NXT by Firestone at World Wide Technology Raceway,Backstretch,0.316476,24.0,24,0.0,00:07.5033,151.842,2,official,source_indy_nxt_2026_6763_top_section_times_pdf
session_indy_nxt_2026_6763,2026 INDY NXT by Firestone at World Wide Technology Raceway,Turns 3/4,0.346779,24.0,24,0.0,00:07.9765,156.51,3,official,source_indy_nxt_2026_6763_top_section_times_pdf
session_indy_nxt_2026_6763,2026 INDY NXT by Firestone at World Wide Technology Raceway,T1T to T1,0.022727,21.0,24,0.13043478260869568,00:00.4950,165.287,4,official,source_indy_nxt_2026_6763_top_section_times_pdf
session_indy_nxt_2026_6763,2026 INDY NXT by Firestone at World Wide Technology Raceway,T2T to T2,0.022727,24.0,25,0.04166666666666663,00:00.5807,140.894,3,official,source_indy_nxt_2026_6763_top_section_times_pdf
session_indy_nxt_2026_6763,2026 INDY NXT by Firestone at World Wide Technology Raceway,T3T to T3,0.022727,24.0,24,0.0,00:00.5073,161.28,2,official,source_indy_nxt_2026_6763_top_section_times_pdf
session_indy_nxt_2026_6763,2026 INDY NXT by Firestone at World Wide Technology Raceway,T4T to T4,0.022727,25.0,25,0.0,00:00.5316,153.907,3,official,source_indy_nxt_2026_6763_top_section_times_pdf
session_indy_nxt_2026_6763,2026 INDY NXT by Firestone at World Wide Technology Raceway,PO - SF,1.06761,13.0,24,0.4782608695652174,00:52.5075,73.197,0,official,source_indy_nxt_2026_6763_top_section_times_pdf
session_indy_nxt_2026_6763,2026 INDY NXT by Firestone at World Wide Technology Raceway,PO - T2,0.243938,9.0,24,0.6521739130434783,00:13.1642,66.709,0,official,source_indy_nxt_2026_6763_top_section_times_pdf
session_indy_nxt_2026_6765,2026 Indianapolis Grand Prix Race 2 R2,Lap,2.439,13.0,24,0.4782608695652174,01:17.4063,113.433,12,official,source_indy_nxt_2026_6765_top_section_times_pdf
session_indy_nxt_2026_6765,2026 Indianapolis Grand Prix Race 2 R2,FS - PO,0.200379,9.0,24,0.6521739130434783,00:04.2057,171.521,1,official,source_indy_nxt_2026_6765_top_section_times_pdf
session_indy_nxt_2026_6765,2026 Indianapolis Grand Prix Race 2 R2,FS - PO 2,0.053788,9.0,24,0.6521739130434783,00:01.1025,175.634,1,official,source_indy_nxt_2026_6765_top_section_times_pdf
session_indy_nxt_2026_6765,2026 Indianapolis Grand Prix Race 2 R2,Turn 1/2,0.25284,9.0,24,0.6521739130434783,00:09.3389,97.466,21,official,source_indy_nxt_2026_6765_top_section_times_pdf
session_indy_nxt_2026_6765,2026 Indianapolis Grand Prix Race 2 R2,Turn 3,0.108523,12.0,25,0.5416666666666667,00:03.5627,109.659,10,official,source_indy_nxt_2026_6765_top_section_times_pdf
session_indy_nxt_2026_6765,2026 Indianapolis Grand Prix Race 2 R2,Turn 4/5/6,0.232196,3.0,24,0.9130434782608696,00:07.9380,105.304,13,official,source_indy_nxt_2026_6765_top_section_times_pdf
session_indy_nxt_2026_6765,2026 Indianapolis Grand Prix Race 2 R2,Backstretch,0.341287,14.0,24,0.4347826086956522,00:07.9832,153.902,27,official,source_indy_nxt_2026_6765_top_section_times_pdf
session_indy_nxt_2026_6765,2026 Indianapolis Grand Prix Race 2 R2,Turn 7,0.16572,6.0,24,0.782608695652174,00:06.1048,97.725,24,official,source_indy_nxt_2026_6765_top_section_times_pdf
session_indy_nxt_2026_6765,2026 Indianapolis Grand Prix Race 2 R2,Turn 8/9,0.129167,17.0,24,0.30434782608695654,00:05.0762,91.604,9,official,source_indy_nxt_2026_6765_top_section_times_pdf
session_indy_nxt_2026_6765,2026 Indianapolis Grand Prix Race 2 R2,Turn 10,0.205114,8.0,24,0.6956521739130435,00:07.2022,102.526,12,official,source_indy_nxt_2026_6765_top_section_times_pdf
session_indy_nxt_2026_6765,2026 Indianapolis Grand Prix Race 2 R2,Turn 11,0.195264,10.0,24,0.6086956521739131,00:04.7196,148.943,28,official,source_indy_nxt_2026_6765_top_section_times_pdf
session_indy_nxt_2026_6765,2026 Indianapolis Grand Prix Race 2 R2,Turn 12/13,0.152462,1.0,24,1.0,00:07.3385,74.792,8,official,source_indy_nxt_2026_6765_top_section_times_pdf
